author,reviewer,Feedback,Time,Assignment,Round,,,
D1090522,D1051619,棒棒,10/31/2022 21:43,HW3,1,,,
D1090522,D1051619,讚,11/6/2022 14:16,HW3,2,,,
D1090522,D1051619,讚讚,11/6/2022 14:16,HW3,2,,,
D1090522,D1051619,讚讚讚,11/6/2022 14:16,HW3,2,,,
D1090522,D1051619,讚讚讚讚,11/6/2022 14:16,HW3,2,,,
D1090522,D1051619,讚讚讚,11/6/2022 14:16,HW3,2,,,
D1090522,D1051619,讚讚,11/6/2022 14:16,HW3,2,,,
D1090566,D1051622,NULL,NULL,HW3,1,,,
D1090566,D1051622,是,11/5/2022 23:10,HW3,2,,,
D1090566,D1051622,是,11/5/2022 23:10,HW3,2,,,
D1090566,D1051622,有符合,11/5/2022 23:10,HW3,2,,,
D1090566,D1051622,是,11/5/2022 23:10,HW3,2,,,
D1090566,D1051622,符合,11/5/2022 23:10,HW3,2,,,
D1090566,D1051622,是,11/5/2022 23:10,HW3,2,,,
D0746235,D1051652,沒有宣告平均(double),10/31/2022 16:46,HW3,1,,,
D0746235,D1051652,整齊!,10/31/2022 16:46,HW3,1,,,
D0746235,D1051652,未對變數進行初始化 詳情請見物件導向實習 PPT 4 第42頁~,10/31/2022 16:46,HW3,1,,,
D0746235,D1051652,有!!!,10/31/2022 16:46,HW3,1,,,
D0746235,D1051652,有!!!!,10/31/2022 16:46,HW3,1,,,
D0746235,D1051652,棒~,10/31/2022 16:46,HW3,1,,,
D0746235,D1051652,棒,11/5/2022 17:30,HW3,2,,,
D0746235,D1051652,讚,11/5/2022 17:30,HW3,2,,,
D0746235,D1051652,棒,11/5/2022 17:30,HW3,2,,,
D0746235,D1051652,讚,11/5/2022 17:30,HW3,2,,,
D0746235,D1051652,棒,11/5/2022 17:30,HW3,2,,,
D0746235,D1051652,讚,11/5/2022 17:30,HW3,2,,,
D0746163,D1051666,無,10/31/2022 23:52,HW3,1,,,
D0746163,D1051666,google check不行 ,10/31/2022 23:52,HW3,1,,,
D0746163,D1051666,沒使用變數,10/31/2022 23:52,HW3,1,,,
D0746163,D1051666,沒使用,10/31/2022 23:52,HW3,1,,,
D0746163,D1051666,沒使用,10/31/2022 23:52,HW3,1,,,
D0746163,D1051666,無,10/31/2022 23:52,HW3,1,,,
D0746163,D1051666,無,11/6/2022 21:53,HW3,2,,,
D0746163,D1051666,google check不行,11/6/2022 21:53,HW3,2,,,
D0746163,D1051666,沒使用,11/6/2022 21:53,HW3,2,,,
D0746163,D1051666,沒使用,11/6/2022 21:53,HW3,2,,,
D0746163,D1051666,沒使用,11/6/2022 21:53,HW3,2,,,
D0746163,D1051666,無,11/6/2022 21:53,HW3,2,,,
D0751292,D1051683,,10/31/2022 20:14,HW3,1,,,
D0751292,D1051683,,10/31/2022 20:14,HW3,1,,,
D0751292,D1051683,,10/31/2022 20:14,HW3,1,,,
D0751292,D1051683,,10/31/2022 20:14,HW3,1,,,
D0751292,D1051683,,10/31/2022 20:14,HW3,1,,,
D0751292,D1051683,,10/31/2022 20:14,HW3,1,,,
D0751292,D1051683,,11/5/2022 11:51,HW3,2,,,
D0751292,D1051683,,11/5/2022 11:51,HW3,2,,,
D0751292,D1051683,,11/5/2022 11:51,HW3,2,,,
D0751292,D1051683,,11/5/2022 11:51,HW3,2,,,
D0751292,D1051683,,11/5/2022 11:51,HW3,2,,,
D0751292,D1051683,,11/5/2022 11:51,HW3,2,,,
D0785683,D1051712,沒做作業,10/31/2022 16:38,HW3,1,,,
D0785683,D1051712,,10/31/2022 16:38,HW3,1,,,
D0785683,D1051712,,10/31/2022 16:38,HW3,1,,,
D0785683,D1051712,,10/31/2022 16:38,HW3,1,,,
D0785683,D1051712,,10/31/2022 16:38,HW3,1,,,
D0785683,D1051712,沒註解,10/31/2022 16:38,HW3,1,,,
D0785683,D1051712,good,11/4/2022 21:26,HW3,2,,,
D0785683,D1051712,good,11/4/2022 21:26,HW3,2,,,
D0785683,D1051712,good,11/4/2022 21:26,HW3,2,,,
D0785683,D1051712,good,11/4/2022 21:26,HW3,2,,,
D0785683,D1051712,good,11/4/2022 21:26,HW3,2,,,
D0785683,D1051712,good,11/4/2022 21:26,HW3,2,,,
D0843601,D1051769,,10/31/2022 9:23,HW3,1,,,
D0843601,D1051769,,10/31/2022 9:23,HW3,1,,,
D0843601,D1051769,,10/31/2022 9:23,HW3,1,,,
D0843601,D1051769,,10/31/2022 9:23,HW3,1,,,
D0843601,D1051769,,10/31/2022 9:23,HW3,1,,,
D0843601,D1051769,,10/31/2022 9:23,HW3,1,,,
D0843601,D1051769,,11/4/2022 22:33,HW3,2,,,
D0843601,D1051769,,11/4/2022 22:33,HW3,2,,,
D0843601,D1051769,,11/4/2022 22:33,HW3,2,,,
D0843601,D1051769,,11/4/2022 22:33,HW3,2,,,
D0843601,D1051769,,11/4/2022 22:33,HW3,2,,,
D0843601,D1051769,,11/4/2022 22:33,HW3,2,,,
D1009269,D1051786,,10/31/2022 10:17,HW3,1,,,
D1009269,D1051786,排版不符合GoogleCheck標準,10/31/2022 10:17,HW3,1,,,
D1009269,D1051786,,10/31/2022 10:17,HW3,1,,,
D1009269,D1051786,,10/31/2022 10:17,HW3,1,,,
D1009269,D1051786,,10/31/2022 10:17,HW3,1,,,
D1009269,D1051786,缺少JavaDoc,10/31/2022 10:17,HW3,1,,,
D1009269,D1051786,不用輸出總分,11/4/2022 17:10,HW3,2,,,
D1009269,D1051786,,11/4/2022 17:10,HW3,2,,,
D1009269,D1051786,,11/4/2022 17:10,HW3,2,,,
D1009269,D1051786,,11/4/2022 17:10,HW3,2,,,
D1009269,D1051786,,11/4/2022 17:10,HW3,2,,,
D1009269,D1051786,"不符合checkstyle格式
",11/4/2022 17:10,HW3,2,,,
D1009299,D1051799,成績判斷部分 輸入100會輸出F       輸出部分  你的成績前面多了一個$,10/31/2022 17:45,HW3,1,,,
D1009299,D1051799,沒問題,10/31/2022 17:45,HW3,1,,,
D1009299,D1051799,,10/31/2022 17:45,HW3,1,,,
D1009299,D1051799,沒問題,10/31/2022 17:45,HW3,1,,,
D1009299,D1051799,沒問題,10/31/2022 17:45,HW3,1,,,
D1009299,D1051799,沒問題,10/31/2022 17:45,HW3,1,,,
D1009299,D1051799,妥,11/6/2022 13:17,HW3,2,,,
D1009299,D1051799,妥,11/6/2022 13:17,HW3,2,,,
D1009299,D1051799,妥,11/6/2022 13:17,HW3,2,,,
D1009299,D1051799,"妥
",11/6/2022 13:17,HW3,2,,,
D1009299,D1051799,妥,11/6/2022 13:17,HW3,2,,,
D1009299,D1051799,妥,11/6/2022 13:17,HW3,2,,,
D1010467,D1051827,符合題目要求,10/31/2022 17:18,HW3,1,,,
D1010467,D1051827,符合google規範,10/31/2022 17:18,HW3,1,,,
D1010467,D1051827,符合google規範,10/31/2022 17:18,HW3,1,,,
D1010467,D1051827,符合google規範,10/31/2022 17:18,HW3,1,,,
D1010467,D1051827,無方法須命名,10/31/2022 17:18,HW3,1,,,
D1010467,D1051827,@param arg 後方無內容,10/31/2022 17:18,HW3,1,,,
D1010467,D1051827,符合題目要求,11/5/2022 18:50,HW3,2,,,
D1010467,D1051827,符合google規範,11/5/2022 18:50,HW3,2,,,
D1010467,D1051827,符合google規範,11/5/2022 18:50,HW3,2,,,
D1010467,D1051827,符合google規範,11/5/2022 18:50,HW3,2,,,
D1010467,D1051827,"無方法需命名
",11/5/2022 18:50,HW3,2,,,
D1010467,D1051827,符合JavaDoc規範，不過之後 args 後面之後可以寫 user input 或直接刪掉就好,11/5/2022 18:50,HW3,2,,,
D1011175,D1051861,是,11/1/2022 19:40,HW3,1,,,
D1011175,D1051861,是,11/1/2022 19:40,HW3,1,,,
D1011175,D1051861,是,11/1/2022 19:40,HW3,1,,,
D1011175,D1051861,是,11/1/2022 19:40,HW3,1,,,
D1011175,D1051861,是,11/1/2022 19:40,HW3,1,,,
D1011175,D1051861,是,11/1/2022 19:40,HW3,1,,,
D1011175,D1051861,是,11/4/2022 19:46,HW3,2,,,
D1011175,D1051861,是,11/4/2022 19:46,HW3,2,,,
D1011175,D1051861,是,11/4/2022 19:46,HW3,2,,,
D1011175,D1051861,是,11/4/2022 19:46,HW3,2,,,
D1011175,D1051861,是,11/4/2022 19:46,HW3,2,,,
D1011175,D1051861,是,11/4/2022 19:46,HW3,2,,,
D1011264,D1051916,棒棒！,10/31/2022 16:16,HW3,1,,,
D1011264,D1051916,棒棒！,10/31/2022 16:16,HW3,1,,,
D1011264,D1051916,棒棒！,10/31/2022 16:16,HW3,1,,,
D1011264,D1051916,棒棒！,10/31/2022 16:16,HW3,1,,,
D1011264,D1051916,棒棒！,10/31/2022 16:16,HW3,1,,,
D1011264,D1051916,棒棒！,10/31/2022 16:16,HW3,1,,,
D1011264,D1051916,NULL,NULL,HW3,2,,,
D1012323,D1051929,是,10/31/2022 16:55,HW3,1,,,
D1012323,D1051929,是,10/31/2022 16:55,HW3,1,,,
D1012323,D1051929,是,10/31/2022 16:55,HW3,1,,,
D1012323,D1051929,是,10/31/2022 16:55,HW3,1,,,
D1012323,D1051929,是,10/31/2022 16:55,HW3,1,,,
D1012323,D1051929,是,10/31/2022 16:55,HW3,1,,,
D1012323,D1051929,NULL,NULL,HW3,2,,,
D1018467,D1051959,101以上的數字全都不應該有成績。,10/31/2022 17:39,HW3,1,,,
D1018467,D1051959,完美,10/31/2022 17:39,HW3,1,,,
D1018467,D1051959,完美,10/31/2022 17:39,HW3,1,,,
D1018467,D1051959,完美,10/31/2022 17:39,HW3,1,,,
D1018467,D1051959,完美,10/31/2022 17:39,HW3,1,,,
D1018467,D1051959,完美,10/31/2022 17:39,HW3,1,,,
D1018467,D1051959,完美,11/5/2022 14:41,HW3,2,,,
D1018467,D1051959,完美,11/5/2022 14:41,HW3,2,,,
D1018467,D1051959,完美,11/5/2022 14:41,HW3,2,,,
D1018467,D1051959,完美,11/5/2022 14:41,HW3,2,,,
D1018467,D1051959,完美,11/5/2022 14:41,HW3,2,,,
D1018467,D1051959,完美,11/5/2022 14:41,HW3,2,,,
D1018508,D1072770,都對！但是程式碼太長,11/1/2022 11:20,HW3,1,,,
D1018508,D1072770,,11/1/2022 11:20,HW3,1,,,
D1018508,D1072770,,11/1/2022 11:20,HW3,1,,,
D1018508,D1072770,,11/1/2022 11:20,HW3,1,,,
D1018508,D1072770,,11/1/2022 11:20,HW3,1,,,
D1018508,D1072770,,11/1/2022 11:20,HW3,1,,,
D1018508,D1072770,NULL,NULL,HW3,2,,,
D1018525,D1073027,good,10/31/2022 17:14,HW3,1,,,
D1018525,D1073027,good,10/31/2022 17:14,HW3,1,,,
D1018525,D1073027,good,10/31/2022 17:14,HW3,1,,,
D1018525,D1073027,good,10/31/2022 17:14,HW3,1,,,
D1018525,D1073027,good,10/31/2022 17:14,HW3,1,,,
D1018525,D1073027,good,10/31/2022 17:14,HW3,1,,,
D1018525,D1073027,NULL,NULL,HW3,2,,,
D1018572,D1076758,good,10/31/2022 22:53,HW3,1,,,
D1018572,D1076758,good,10/31/2022 22:53,HW3,1,,,
D1018572,D1076758,good,10/31/2022 22:53,HW3,1,,,
D1018572,D1076758,good,10/31/2022 22:53,HW3,1,,,
D1018572,D1076758,good,10/31/2022 22:53,HW3,1,,,
D1018572,D1076758,good,10/31/2022 22:53,HW3,1,,,
D1018572,D1076758,good,11/6/2022 6:28,HW3,2,,,
D1018572,D1076758,good,11/6/2022 6:28,HW3,2,,,
D1018572,D1076758,good,11/6/2022 6:28,HW3,2,,,
D1018572,D1076758,good,11/6/2022 6:28,HW3,2,,,
D1018572,D1076758,good,11/6/2022 6:28,HW3,2,,,
D1018572,D1076758,good,11/6/2022 6:28,HW3,2,,,
D1018599,D1076789,,10/31/2022 16:21,HW3,1,,,
D1018599,D1076789,蠻整齊的可是Google Checks討厭你,10/31/2022 16:21,HW3,1,,,
D1018599,D1076789,,10/31/2022 16:21,HW3,1,,,
D1018599,D1076789,,10/31/2022 16:21,HW3,1,,,
D1018599,D1076789,,10/31/2022 16:21,HW3,1,,,
D1018599,D1076789,,10/31/2022 16:21,HW3,1,,,
D1018599,D1076789,,11/6/2022 20:49,HW3,2,,,
D1018599,D1076789,,11/6/2022 20:49,HW3,2,,,
D1018599,D1076789,,11/6/2022 20:49,HW3,2,,,
D1018599,D1076789,,11/6/2022 20:49,HW3,2,,,
D1018599,D1076789,,11/6/2022 20:49,HW3,2,,,
D1018599,D1076789,,11/6/2022 20:49,HW3,2,,,
D1018600,D1090417,NULL,NULL,HW3,1,,,
D1018600,D1090417,,11/6/2022 23:40,HW3,2,,,
D1018600,D1090417,,11/6/2022 23:40,HW3,2,,,
D1018600,D1090417,,11/6/2022 23:40,HW3,2,,,
D1018600,D1090417,,11/6/2022 23:40,HW3,2,,,
D1018600,D1090417,,11/6/2022 23:40,HW3,2,,,
D1018600,D1090417,,11/6/2022 23:40,HW3,2,,,
D1018627,D1090420,,10/31/2022 16:34,HW3,1,,,
D1018627,D1090420,,10/31/2022 16:34,HW3,1,,,
D1018627,D1090420,,10/31/2022 16:34,HW3,1,,,
D1018627,D1090420,,10/31/2022 16:34,HW3,1,,,
D1018627,D1090420,,10/31/2022 16:34,HW3,1,,,
D1018627,D1090420,,10/31/2022 16:34,HW3,1,,,
D1018627,D1090420,NULL,NULL,HW3,2,,,
D1018631,D1090434,是的，符合題目要求,10/31/2022 21:23,HW3,1,,,
D1018631,D1090434,是的，排版整齊乾淨,10/31/2022 21:23,HW3,1,,,
D1018631,D1090434,是的，符合標準,10/31/2022 21:23,HW3,1,,,
D1018631,D1090434,是的，符合標準,10/31/2022 21:23,HW3,1,,,
D1018631,D1090434,是的，符合標準,10/31/2022 21:23,HW3,1,,,
D1018631,D1090434,是的,10/31/2022 21:23,HW3,1,,,
D1018631,D1090434,是的，符合題目要求,11/4/2022 20:20,HW3,2,,,
D1018631,D1090434,是的，排版整齊乾淨,11/4/2022 20:20,HW3,2,,,
D1018631,D1090434,是的，符合標準,11/4/2022 20:20,HW3,2,,,
D1018631,D1090434,是的，符合標準,11/4/2022 20:20,HW3,2,,,
D1018631,D1090434,是的，符合標準,11/4/2022 20:20,HW3,2,,,
D1018631,D1090434,是的，符合標準,11/4/2022 20:20,HW3,2,,,
D1018661,D1090477,,11/1/2022 22:14,HW3,1,,,
D1018661,D1090477,,11/1/2022 22:14,HW3,1,,,
D1018661,D1090477,,11/1/2022 22:14,HW3,1,,,
D1018661,D1090477,,11/1/2022 22:14,HW3,1,,,
D1018661,D1090477,,11/1/2022 22:14,HW3,1,,,
D1018661,D1090477,,11/1/2022 22:14,HW3,1,,,
D1018661,D1090477,,11/5/2022 19:44,HW3,2,,,
D1018661,D1090477,,11/5/2022 19:44,HW3,2,,,
D1018661,D1090477,,11/5/2022 19:44,HW3,2,,,
D1018661,D1090477,,11/5/2022 19:44,HW3,2,,,
D1018661,D1090477,,11/5/2022 19:44,HW3,2,,,
D1018661,D1090477,,11/5/2022 19:44,HW3,2,,,
D1018703,D1090494,有達到 很好很棒棒,11/1/2022 13:46,HW3,1,,,
D1018703,D1090494,很整齊,11/1/2022 13:46,HW3,1,,,
D1018703,D1090494,score situation average 沒有初始化,11/1/2022 13:46,HW3,1,,,
D1018703,D1090494,有符合,11/1/2022 13:46,HW3,1,,,
D1018703,D1090494,有符合,11/1/2022 13:46,HW3,1,,,
D1018703,D1090494,有寫 非常棒,11/1/2022 13:46,HW3,1,,,
D1018703,D1090494,符合,11/5/2022 12:28,HW3,2,,,
D1018703,D1090494,整齊,11/5/2022 12:28,HW3,2,,,
D1018703,D1090494,符合,11/5/2022 12:28,HW3,2,,,
D1018703,D1090494,符合,11/5/2022 12:28,HW3,2,,,
D1018703,D1090494,符合,11/5/2022 12:28,HW3,2,,,
D1018703,D1090494,符合,11/5/2022 12:28,HW3,2,,,
D1018720,D1090519,是,10/31/2022 17:44,HW3,1,,,
D1018720,D1090519,是,10/31/2022 17:44,HW3,1,,,
D1018720,D1090519,是,10/31/2022 17:44,HW3,1,,,
D1018720,D1090519,是,10/31/2022 17:44,HW3,1,,,
D1018720,D1090519,是,10/31/2022 17:44,HW3,1,,,
D1018720,D1090519,是,10/31/2022 17:44,HW3,1,,,
D1018720,D1090519,是,11/6/2022 21:11,HW3,2,,,
D1018720,D1090519,是,11/6/2022 21:11,HW3,2,,,
D1018720,D1090519,是,11/6/2022 21:11,HW3,2,,,
D1018720,D1090519,是,11/6/2022 21:11,HW3,2,,,
D1018720,D1090519,是,11/6/2022 21:11,HW3,2,,,
D1018720,D1090519,是,11/6/2022 21:11,HW3,2,,,
D1030965,D1090522,Score Average後，冒號前不用空一格,10/31/2022 17:51,HW3,1,,,
D1030965,D1090522,Pass,10/31/2022 17:51,HW3,1,,,
D1030965,D1090522,Pass,10/31/2022 17:51,HW3,1,,,
D1030965,D1090522,Pass,10/31/2022 17:51,HW3,1,,,
D1030965,D1090522,Pass,10/31/2022 17:51,HW3,1,,,
D1030965,D1090522,Pass,10/31/2022 17:51,HW3,1,,,
D1030965,D1090522,Pass,11/6/2022 12:02,HW3,2,,,
D1030965,D1090522,Pass,11/6/2022 12:02,HW3,2,,,
D1030965,D1090522,Pass,11/6/2022 12:02,HW3,2,,,
D1030965,D1090522,Pass,11/6/2022 12:02,HW3,2,,,
D1030965,D1090522,Pass,11/6/2022 12:02,HW3,2,,,
D1030965,D1090522,Pass,11/6/2022 12:02,HW3,2,,,
D1030978,D1090566,"最後多輸出一個 請輸入成績:
輸入為無效成績，請重新輸入 你多了一個 :
平均成績的輸出要到小數點後兩位喔 ",11/1/2022 10:18,HW3,1,,,
D1030978,D1090566,整齊,11/1/2022 10:18,HW3,1,,,
D1030978,D1090566,變數沒初始化到喔,11/1/2022 10:18,HW3,1,,,
D1030978,D1090566,符合,11/1/2022 10:18,HW3,1,,,
D1030978,D1090566,符合,11/1/2022 10:18,HW3,1,,,
D1030978,D1090566,符合,11/1/2022 10:18,HW3,1,,,
D1030978,D1090566,符合 ok,11/6/2022 10:33,HW3,2,,,
D1030978,D1090566,整齊,11/6/2022 10:33,HW3,2,,,
D1030978,D1090566,符合,11/6/2022 10:33,HW3,2,,,
D1030978,D1090566,符合,11/6/2022 10:33,HW3,2,,,
D1030978,D1090566,符合,11/6/2022 10:33,HW3,2,,,
D1030978,D1090566,符合,11/6/2022 10:33,HW3,2,,,
D1051267,D0746235,非常棒,11/8/2022 14:34,HW4,1,,,
D1051267,D0746235,非常棒,11/8/2022 14:34,HW4,1,,,
D1051267,D0746235,非常棒,11/8/2022 14:34,HW4,1,,,
D1051267,D0746235,非常棒,11/8/2022 14:34,HW4,1,,,
D1051267,D0746235,非常棒,11/8/2022 14:34,HW4,1,,,
D1051267,D0746235,非常棒,11/8/2022 14:34,HW4,1,,,
D1051267,D0746235,NULL,NULL,HW4,2,,,
D1051312,D0746163,NULL,NULL,HW4,1,,,
D1051312,D0746163,NULL,NULL,HW4,2,,,
D1051428,D0751292,"Name ： 
Age ：
BMI :
定義的詞跟：前面全部都有空格，我猜可能是中文的：跟英文的:的佔的空間不同的關係
其他都是對的哦
",11/7/2022 12:38,HW4,1,,,
D1051428,D0751292,,11/7/2022 12:38,HW4,1,,,
D1051428,D0751292,good,11/7/2022 12:38,HW4,1,,,
D1051428,D0751292,good,11/7/2022 12:38,HW4,1,,,
D1051428,D0751292,good,11/7/2022 12:38,HW4,1,,,
D1051428,D0751292,Student.java的第二行、第四十行、第五十二行沒有javadoc,11/7/2022 12:38,HW4,1,,,
D1051428,D0751292,great,11/12/2022 16:01,HW4,2,,,
D1051428,D0751292,great,11/12/2022 16:01,HW4,2,,,
D1051428,D0751292,great,11/12/2022 16:01,HW4,2,,,
D1051428,D0751292,great,11/12/2022 16:01,HW4,2,,,
D1051428,D0751292,great,11/12/2022 16:01,HW4,2,,,
D1051428,D0751292,great,11/12/2022 16:01,HW4,2,,,
D1051458,D0785683,NULL,NULL,HW4,1,,,
D1051458,D0785683,沒做,11/13/2022 12:18,HW4,2,,,
D1051458,D0785683,沒做,11/13/2022 12:18,HW4,2,,,
D1051458,D0785683,,11/13/2022 12:18,HW4,2,,,
D1051458,D0785683,,11/13/2022 12:18,HW4,2,,,
D1051458,D0785683,,11/13/2022 12:18,HW4,2,,,
D1051458,D0785683,沒做,11/13/2022 12:18,HW4,2,,,
D1051489,D0843601,沒寫,11/7/2022 5:17,HW4,1,,,
D1051489,D0843601,沒寫,11/7/2022 5:17,HW4,1,,,
D1051489,D0843601,沒寫,11/7/2022 5:17,HW4,1,,,
D1051489,D0843601,沒寫,11/7/2022 5:17,HW4,1,,,
D1051489,D0843601,沒寫,11/7/2022 5:17,HW4,1,,,
D1051489,D0843601,沒寫,11/7/2022 5:17,HW4,1,,,
D1051489,D0843601,NULL,NULL,HW4,2,,,
D1051492,D1009269,,11/7/2022 20:23,HW4,1,,,
D1051492,D1009269,,11/7/2022 20:23,HW4,1,,,
D1051492,D1009269,,11/7/2022 20:23,HW4,1,,,
D1051492,D1009269,,11/7/2022 20:23,HW4,1,,,
D1051492,D1009269,,11/7/2022 20:23,HW4,1,,,
D1051492,D1009269,,11/7/2022 20:23,HW4,1,,,
D1051492,D1009269,,11/13/2022 7:40,HW4,2,,,
D1051492,D1009269,,11/13/2022 7:40,HW4,2,,,
D1051492,D1009269,,11/13/2022 7:40,HW4,2,,,
D1051492,D1009269,,11/13/2022 7:40,HW4,2,,,
D1051492,D1009269,,11/13/2022 7:40,HW4,2,,,
D1051492,D1009269,,11/13/2022 7:40,HW4,2,,,
D1051517,D1009299,,11/7/2022 19:26,HW4,1,,,
D1051517,D1009299,,11/7/2022 19:26,HW4,1,,,
D1051517,D1009299,,11/7/2022 19:26,HW4,1,,,
D1051517,D1009299,,11/7/2022 19:26,HW4,1,,,
D1051517,D1009299,,11/7/2022 19:26,HW4,1,,,
D1051517,D1009299,,11/7/2022 19:26,HW4,1,,,
D1051517,D1009299,,11/12/2022 2:32,HW4,2,,,
D1051517,D1009299,,11/12/2022 2:32,HW4,2,,,
D1051517,D1009299,,11/12/2022 2:32,HW4,2,,,
D1051517,D1009299,,11/12/2022 2:32,HW4,2,,,
D1051517,D1009299,,11/12/2022 2:32,HW4,2,,,
D1051517,D1009299,,11/12/2022 2:32,HW4,2,,,
D1051550,D1010467,Good job 666,11/11/2022 13:00,HW4,1,,,
D1051550,D1010467,Good job 666,11/11/2022 13:00,HW4,1,,,
D1051550,D1010467,Good job 666,11/11/2022 13:00,HW4,1,,,
D1051550,D1010467,Good job 666,11/11/2022 13:00,HW4,1,,,
D1051550,D1010467,Good job 666,11/11/2022 13:00,HW4,1,,,
D1051550,D1010467,Good job 666,11/11/2022 13:00,HW4,1,,,
D1051550,D1010467,NULL,NULL,HW4,2,,,
D1051564,D1011175,我輸入-1兩次就可以繞過驗證了,11/7/2022 1:43,HW4,1,,,
D1051564,D1011175,,11/7/2022 1:43,HW4,1,,,
D1051564,D1011175,,11/7/2022 1:43,HW4,1,,,
D1051564,D1011175,,11/7/2022 1:43,HW4,1,,,
D1051564,D1011175,,11/7/2022 1:43,HW4,1,,,
D1051564,D1011175,一堆CheckStyle錯誤,11/7/2022 1:43,HW4,1,,,
D1051564,D1011175,,11/11/2022 12:57,HW4,2,,,
D1051564,D1011175,,11/11/2022 12:57,HW4,2,,,
D1051564,D1011175,,11/11/2022 12:57,HW4,2,,,
D1051564,D1011175,,11/11/2022 12:57,HW4,2,,,
D1051564,D1011175,,11/11/2022 12:57,HW4,2,,,
D1051564,D1011175,還是一堆checkstyle 錯誤 ，有些地方要空格,11/11/2022 12:57,HW4,2,,,
D1051594,D1011264,是的,11/8/2022 15:38,HW4,1,,,
D1051594,D1011264,是的,11/8/2022 15:38,HW4,1,,,
D1051594,D1011264,是的,11/8/2022 15:38,HW4,1,,,
D1051594,D1011264,是的,11/8/2022 15:38,HW4,1,,,
D1051594,D1011264,是的,11/8/2022 15:38,HW4,1,,,
D1051594,D1011264," * @param name input parameters.
 * @param age input parameters.
 * @param height input parameters.
 * @param weight input parameters.
public Student(String name, int age, double height, double weight)
每一個public只要有輸入或return都要記得JavaDoc
 * @param return name
 public String getName() {
    return name;
  }
",11/8/2022 15:38,HW4,1,,,
D1051594,D1011264,是,11/11/2022 1:14,HW4,2,,,
D1051594,D1011264,是,11/11/2022 1:14,HW4,2,,,
D1051594,D1011264,是,11/11/2022 1:14,HW4,2,,,
D1051594,D1011264,是,11/11/2022 1:14,HW4,2,,,
D1051594,D1011264,是,11/11/2022 1:14,HW4,2,,,
D1051594,D1011264,"沒有改過：* @param name input parameters. * @param age input parameters. * @param height input parameters. * @param weight input parameters. public Student(String name, int age, double height, double weight) 每一個public只要有輸入或return都要記得JavaDoc * @param return name public String getName() { return name; }",11/11/2022 1:14,HW4,2,,,
D1051619,D1012323,good,11/7/2022 20:54,HW4,1,,,
D1051619,D1012323,good,11/7/2022 20:54,HW4,1,,,
D1051619,D1012323,good,11/7/2022 20:54,HW4,1,,,
D1051619,D1012323,good,11/7/2022 20:54,HW4,1,,,
D1051619,D1012323,good,11/7/2022 20:54,HW4,1,,,
D1051619,D1012323,good,11/7/2022 20:54,HW4,1,,,
D1051619,D1012323,NULL,NULL,HW4,2,,,
D1051622,D1018467,,11/8/2022 1:17,HW4,1,,,
D1051622,D1018467,,11/8/2022 1:17,HW4,1,,,
D1051622,D1018467,,11/8/2022 1:17,HW4,1,,,
D1051622,D1018467,,11/8/2022 1:17,HW4,1,,,
D1051622,D1018467,,11/8/2022 1:17,HW4,1,,,
D1051622,D1018467,,11/8/2022 1:17,HW4,1,,,
D1051622,D1018467,,11/11/2022 16:54,HW4,2,,,
D1051622,D1018467,,11/11/2022 16:54,HW4,2,,,
D1051622,D1018467,,11/11/2022 16:54,HW4,2,,,
D1051622,D1018467,,11/11/2022 16:54,HW4,2,,,
D1051622,D1018467,,11/11/2022 16:54,HW4,2,,,
D1051622,D1018467,,11/11/2022 16:54,HW4,2,,,
D1051652,D1018508,輸出結果符合要求,11/7/2022 22:43,HW4,1,,,
D1051652,D1018508,符合標準,11/7/2022 22:43,HW4,1,,,
D1051652,D1018508,符合標準,11/7/2022 22:43,HW4,1,,,
D1051652,D1018508,符合標準,11/7/2022 22:43,HW4,1,,,
D1051652,D1018508,符合標準,11/7/2022 22:43,HW4,1,,,
D1051652,D1018508,有寫JavaDoc (但你第二建構子的JavaDoc好像怪怪的，不是4個都是預設嗎,11/7/2022 22:43,HW4,1,,,
D1051652,D1018508,有符合題目需求,11/13/2022 20:45,HW4,2,,,
D1051652,D1018508,排版整齊，容易閱讀,11/13/2022 20:45,HW4,2,,,
D1051652,D1018508,變數命名正確,11/13/2022 20:45,HW4,2,,,
D1051652,D1018508,類別命名正確,11/13/2022 20:45,HW4,2,,,
D1051652,D1018508,方法命名正確,11/13/2022 20:45,HW4,2,,,
D1051652,D1018508,JavaDoc有符合規範，能理解該類別或該方法的規格,11/13/2022 20:45,HW4,2,,,
D1051666,D1018525,,11/8/2022 22:01,HW4,1,,,
D1051666,D1018525,,11/8/2022 22:01,HW4,1,,,
D1051666,D1018525,,11/8/2022 22:01,HW4,1,,,
D1051666,D1018525,,11/8/2022 22:01,HW4,1,,,
D1051666,D1018525,,11/8/2022 22:01,HW4,1,,,
D1051666,D1018525,,11/8/2022 22:01,HW4,1,,,
D1051666,D1018525,,11/11/2022 10:31,HW4,2,,,
D1051666,D1018525,,11/11/2022 10:31,HW4,2,,,
D1051666,D1018525,,11/11/2022 10:31,HW4,2,,,
D1051666,D1018525,,11/11/2022 10:31,HW4,2,,,
D1051666,D1018525,,11/11/2022 10:31,HW4,2,,,
D1051666,D1018525,,11/11/2022 10:31,HW4,2,,,
D1051683,D1018572,NULL,NULL,HW4,1,,,
