author,reviewer,feedback,Time,Assignment,Round
D1051517,D1051916,來不及寫對不對QQ記得補上！,9/26/2022 17:32,HW1,1
D1051517,D1051916,來不及寫對不對QQ記得補上！,9/28/2022 0:27,HW1,1
D1018661,D1051121,,9/26/2022 15:45,HW1,1
D1018661,D1051121,,9/26/2022 17:34,HW1,1
D1018661,D1051121,,9/26/2022 17:37,HW1,1
D1018661,D1051121,,9/26/2022 15:45,HW1,1
D1018661,D1051121,,9/26/2022 17:34,HW1,1
D1018661,D1051121,,9/26/2022 17:37,HW1,1
D1018661,D1051121,,9/26/2022 15:45,HW1,1
D1018661,D1051121,,9/26/2022 17:34,HW1,1
D1018661,D1051121,,9/26/2022 17:37,HW1,1
D1018661,D1051121,,9/26/2022 15:45,HW1,1
D1018661,D1051121,,9/26/2022 17:34,HW1,1
D1018661,D1051121,,9/26/2022 17:37,HW1,1
D1018661,D1051121,,9/26/2022 15:45,HW1,1
D1018661,D1051121,,9/26/2022 17:34,HW1,1
D1018661,D1051121,,9/26/2022 17:37,HW1,1
D1018661,D1051121,,9/26/2022 15:45,HW1,1
D1018661,D1051121,,9/26/2022 17:34,HW1,1
D1018661,D1051121,,9/26/2022 17:37,HW1,1
D1018703,D1051121,,9/26/2022 15:45,HW1,1
D1018703,D1051121,,9/26/2022 17:29,HW1,1
D1018703,D1051121,,9/26/2022 20:02,HW1,1
D1018703,D1051121,,9/28/2022 19:38,HW1,1
D1018703,D1051121,,9/26/2022 15:45,HW1,1
D1018703,D1051121,,9/26/2022 17:29,HW1,1
D1018703,D1051121,,9/26/2022 20:02,HW1,1
D1018703,D1051121,,9/28/2022 19:38,HW1,1
D1018703,D1051121,,9/26/2022 15:45,HW1,1
D1018703,D1051121,,9/26/2022 17:29,HW1,1
D1018703,D1051121,,9/26/2022 20:02,HW1,1
D1018703,D1051121,,9/28/2022 19:38,HW1,1
D1018703,D1051121,,9/26/2022 15:45,HW1,1
D1018703,D1051121,,9/26/2022 17:29,HW1,1
D1018703,D1051121,,9/26/2022 20:02,HW1,1
D1018703,D1051121,,9/28/2022 19:38,HW1,1
D1018703,D1051121,,9/26/2022 15:45,HW1,1
D1018703,D1051121,,9/26/2022 17:29,HW1,1
D1018703,D1051121,,9/26/2022 20:02,HW1,1
D1018703,D1051121,,9/28/2022 19:38,HW1,1
D1018703,D1051121,,9/26/2022 15:45,HW1,1
D1018703,D1051121,,9/26/2022 17:29,HW1,1
D1018703,D1051121,,9/26/2022 20:02,HW1,1
D1018703,D1051121,,9/28/2022 19:38,HW1,1
D1018720,D1051121,印出Hello World!  少印出了!,9/26/2022 15:45,HW1,1
D1018720,D1051121,印出Hello World!  少印出了!,9/26/2022 17:34,HW1,1
D1018720,D1051121,印出Hello World!  少印出了!,9/28/2022 15:50,HW1,1
D1018720,D1051121,,9/26/2022 15:45,HW1,1
D1018720,D1051121,,9/26/2022 17:34,HW1,1
D1018720,D1051121,,9/28/2022 15:50,HW1,1
D1018720,D1051121,,9/26/2022 15:45,HW1,1
D1018720,D1051121,,9/26/2022 17:34,HW1,1
D1018720,D1051121,,9/28/2022 15:50,HW1,1
D1018720,D1051121,,9/26/2022 15:45,HW1,1
D1018720,D1051121,,9/26/2022 17:34,HW1,1
D1018720,D1051121,,9/28/2022 15:50,HW1,1
D1018720,D1051121,,9/26/2022 15:45,HW1,1
D1018720,D1051121,,9/26/2022 17:34,HW1,1
D1018720,D1051121,,9/28/2022 15:50,HW1,1
D1018720,D1051121,,9/26/2022 15:45,HW1,1
D1018720,D1051121,,9/26/2022 17:34,HW1,1
D1018720,D1051121,,9/28/2022 15:50,HW1,1
D1090522,D1018599,優秀,9/26/2022 15:45,HW1,1
D1090522,D1018599,優秀,9/26/2022 17:33,HW1,1
D1090522,D1018599,優秀,9/28/2022 9:50,HW1,1
D1090522,D1018599,很棒,9/26/2022 15:45,HW1,1
D1090522,D1018599,很棒,9/26/2022 17:33,HW1,1
D1090522,D1018599,很棒,9/28/2022 9:50,HW1,1
D1090522,D1018599,很好,9/26/2022 15:45,HW1,1
D1090522,D1018599,很好,9/26/2022 17:33,HW1,1
D1090522,D1018599,很好,9/28/2022 9:50,HW1,1
D1090522,D1018599,優質,9/26/2022 15:45,HW1,1
D1090522,D1018599,優質,9/26/2022 17:33,HW1,1
D1090522,D1018599,優質,9/28/2022 9:50,HW1,1
D1090522,D1018599,100分,9/26/2022 15:45,HW1,1
D1090522,D1018599,100分,9/26/2022 17:33,HW1,1
D1090522,D1018599,100分,9/28/2022 9:50,HW1,1
D1090522,D1018599,讚,9/26/2022 15:45,HW1,1
D1090522,D1018599,讚,9/26/2022 17:33,HW1,1
D1090522,D1018599,讚,9/28/2022 9:50,HW1,1
D1090566,D1018599,是,9/26/2022 15:45,HW1,1
D1090566,D1018599,是,9/26/2022 17:38,HW1,1
D1090566,D1018599,是,9/28/2022 20:32,HW1,1
D1090566,D1018599,是,9/26/2022 15:45,HW1,1
D1090566,D1018599,是,9/26/2022 17:38,HW1,1
D1090566,D1018599,是,9/28/2022 20:32,HW1,1
D1090566,D1018599,"是


",9/26/2022 15:45,HW1,1
D1090566,D1018599,"是


",9/26/2022 17:38,HW1,1
D1090566,D1018599,"是


",9/28/2022 20:32,HW1,1
D1090566,D1018599,是,9/26/2022 15:45,HW1,1
D1090566,D1018599,是,9/26/2022 17:38,HW1,1
D1090566,D1018599,是,9/28/2022 20:32,HW1,1
D1090566,D1018599,"是

",9/26/2022 15:45,HW1,1
D1090566,D1018599,"是

",9/26/2022 17:38,HW1,1
D1090566,D1018599,"是

",9/28/2022 20:32,HW1,1
D1090566,D1018599,是,9/26/2022 15:45,HW1,1
D1090566,D1018599,是,9/26/2022 17:38,HW1,1
D1090566,D1018599,是,9/28/2022 20:32,HW1,1
D0746235,D1018599,是,9/26/2022 15:45,HW1,1
D0746235,D1018599,是,9/26/2022 15:48,HW1,1
D0746235,D1018599,是,9/28/2022 9:02,HW1,1
D0746235,D1018599,是,5/30/2023 8:36,HW1,1
D0746235,D1018599,是,5/30/2023 17:25,HW1,1
D0746235,D1018599,是,9/26/2022 15:45,HW1,1
D0746235,D1018599,是,9/26/2022 15:48,HW1,1
D0746235,D1018599,是,9/28/2022 9:02,HW1,1
D0746235,D1018599,是,5/30/2023 8:36,HW1,1
D0746235,D1018599,是,5/30/2023 17:25,HW1,1
D0746235,D1018599,是,9/26/2022 15:45,HW1,1
D0746235,D1018599,是,9/26/2022 15:48,HW1,1
D0746235,D1018599,是,9/28/2022 9:02,HW1,1
D0746235,D1018599,是,5/30/2023 8:36,HW1,1
D0746235,D1018599,是,5/30/2023 17:25,HW1,1
D0746235,D1018599,是,9/26/2022 15:45,HW1,1
D0746235,D1018599,是,9/26/2022 15:48,HW1,1
D0746235,D1018599,是,9/28/2022 9:02,HW1,1
D0746235,D1018599,是,5/30/2023 8:36,HW1,1
D0746235,D1018599,是,5/30/2023 17:25,HW1,1
D0746235,D1018599,是,9/26/2022 15:45,HW1,1
D0746235,D1018599,是,9/26/2022 15:48,HW1,1
D0746235,D1018599,是,9/28/2022 9:02,HW1,1
D0746235,D1018599,是,5/30/2023 8:36,HW1,1
D0746235,D1018599,是,5/30/2023 17:25,HW1,1
D0746235,D1018599,是,9/26/2022 15:45,HW1,1
D0746235,D1018599,是,9/26/2022 15:48,HW1,1
D0746235,D1018599,是,9/28/2022 9:02,HW1,1
D0746235,D1018599,是,5/30/2023 8:36,HW1,1
D0746235,D1018599,是,5/30/2023 17:25,HW1,1
D1050927,D1051428,,9/26/2022 15:45,HW1,1
D1050927,D1051428,,9/26/2022 17:28,HW1,1
D1050927,D1051428,,9/28/2022 10:16,HW1,1
D1050927,D1051428,,9/26/2022 15:45,HW1,1
D1050927,D1051428,,9/26/2022 17:28,HW1,1
D1050927,D1051428,,9/28/2022 10:16,HW1,1
D1050927,D1051428,,9/26/2022 15:45,HW1,1
D1050927,D1051428,,9/26/2022 17:28,HW1,1
D1050927,D1051428,,9/28/2022 10:16,HW1,1
D1050927,D1051428,,9/26/2022 15:45,HW1,1
D1050927,D1051428,,9/26/2022 17:28,HW1,1
D1050927,D1051428,,9/28/2022 10:16,HW1,1
D1050927,D1051428,,9/26/2022 15:45,HW1,1
D1050927,D1051428,,9/26/2022 17:28,HW1,1
D1050927,D1051428,,9/28/2022 10:16,HW1,1
D1050927,D1051428,"沒有用到javaDoc
",9/26/2022 15:45,HW1,1
D1050927,D1051428,"沒有用到javaDoc
",9/26/2022 17:28,HW1,1
D1050927,D1051428,"沒有用到javaDoc
",9/28/2022 10:16,HW1,1
D1051916,D0751292,"System.out.println(Hello World"");""",9/26/2022 15:45,HW1,1
D1051916,D0751292,"System.out.println(Hello World"");""",9/26/2022 17:28,HW1,1
D1051916,D0751292,"System.out.println(Hello World"");""",9/28/2022 23:17,HW1,1
D1051916,D0751292,"System.out.println(Hello World"");""",9/28/2022 23:17,HW1,1
D1051916,D0751292,,9/26/2022 15:45,HW1,1
D1051916,D0751292,,9/26/2022 17:28,HW1,1
D1051916,D0751292,,9/28/2022 23:17,HW1,1
D1051916,D0751292,,9/28/2022 23:17,HW1,1
D1051916,D0751292,,9/26/2022 15:45,HW1,1
D1051916,D0751292,,9/26/2022 17:28,HW1,1
D1051916,D0751292,,9/28/2022 23:17,HW1,1
D1051916,D0751292,,9/28/2022 23:17,HW1,1
D1051916,D0751292,,9/26/2022 15:45,HW1,1
D1051916,D0751292,,9/26/2022 17:28,HW1,1
D1051916,D0751292,,9/28/2022 23:17,HW1,1
D1051916,D0751292,,9/28/2022 23:17,HW1,1
D1051916,D0751292,,9/26/2022 15:45,HW1,1
D1051916,D0751292,,9/26/2022 17:28,HW1,1
D1051916,D0751292,,9/28/2022 23:17,HW1,1
D1051916,D0751292,,9/28/2022 23:17,HW1,1
D1051916,D0751292,,9/26/2022 15:45,HW1,1
D1051916,D0751292,,9/26/2022 17:28,HW1,1
D1051916,D0751292,,9/28/2022 23:17,HW1,1
D1051916,D0751292,,9/28/2022 23:17,HW1,1
D1051929,D0751292,"System.out.println(Hello World"");""",9/26/2022 15:45,HW1,1
D1051929,D0751292,"System.out.println(Hello World"");""",9/26/2022 17:34,HW1,1
D1051929,D0751292,"System.out.println(Hello World"");""",9/26/2022 17:40,HW1,1
D1051929,D0751292,"System.out.println(Hello World"");""",9/28/2022 20:24,HW1,1
D1051929,D0751292,,9/26/2022 15:45,HW1,1
D1051929,D0751292,,9/26/2022 17:34,HW1,1
D1051929,D0751292,,9/26/2022 17:40,HW1,1
D1051929,D0751292,,9/28/2022 20:24,HW1,1
D1051929,D0751292,,9/26/2022 15:45,HW1,1
D1051929,D0751292,,9/26/2022 17:34,HW1,1
D1051929,D0751292,,9/26/2022 17:40,HW1,1
D1051929,D0751292,,9/28/2022 20:24,HW1,1
D1051929,D0751292,,9/26/2022 15:45,HW1,1
D1051929,D0751292,,9/26/2022 17:34,HW1,1
D1051929,D0751292,,9/26/2022 17:40,HW1,1
D1051929,D0751292,,9/28/2022 20:24,HW1,1
D1051929,D0751292,,9/26/2022 15:45,HW1,1
D1051929,D0751292,,9/26/2022 17:34,HW1,1
D1051929,D0751292,,9/26/2022 17:40,HW1,1
D1051929,D0751292,,9/28/2022 20:24,HW1,1
D1051929,D0751292,,9/26/2022 15:45,HW1,1
D1051929,D0751292,,9/26/2022 17:34,HW1,1
D1051929,D0751292,,9/26/2022 17:40,HW1,1
D1051929,D0751292,,9/28/2022 20:24,HW1,1
D1051959,D0751292,"System.out.println(Hello World"");""",9/26/2022 15:45,HW1,1
D1051959,D0751292,"System.out.println(Hello World"");""",9/26/2022 17:27,HW1,1
D1051959,D0751292,"System.out.println(Hello World"");""",9/27/2022 19:23,HW1,1
D1051959,D0751292,,9/26/2022 15:45,HW1,1
D1051959,D0751292,,9/26/2022 17:27,HW1,1
D1051959,D0751292,,9/27/2022 19:23,HW1,1
D1051959,D0751292,,9/26/2022 15:45,HW1,1
D1051959,D0751292,,9/26/2022 17:27,HW1,1
D1051959,D0751292,,9/27/2022 19:23,HW1,1
D1051959,D0751292,,9/26/2022 15:45,HW1,1
D1051959,D0751292,,9/26/2022 17:27,HW1,1
D1051959,D0751292,,9/27/2022 19:23,HW1,1
D1051959,D0751292,,9/26/2022 15:45,HW1,1
D1051959,D0751292,,9/26/2022 17:27,HW1,1
D1051959,D0751292,,9/27/2022 19:23,HW1,1
D1051959,D0751292,,9/26/2022 15:45,HW1,1
D1051959,D0751292,,9/26/2022 17:27,HW1,1
D1051959,D0751292,,9/27/2022 19:23,HW1,1
D0746163,D1018631,無法執行,9/26/2022 15:45,HW1,1
D0746163,D1018631,無法執行,9/26/2022 17:36,HW1,1
D0746163,D1018631,無法執行,9/27/2022 21:02,HW1,1
D0746163,D1018631,無法執行,5/30/2023 16:00,HW1,1
D0746163,D1018631,無法執行,5/30/2023 17:32,HW1,1
D0746163,D1018631,無法執行,5/30/2023 17:33,HW1,1
D0746163,D1018631,無法執行,5/30/2023 17:33,HW1,1
D0746163,D1018631,無法執行,5/30/2023 17:44,HW1,1
D0746163,D1018631,無法執行,5/30/2023 17:47,HW1,1
D0746163,D1018631,"是
",9/26/2022 15:45,HW1,1
D0746163,D1018631,"是
",9/26/2022 17:36,HW1,1
D0746163,D1018631,"是
",9/27/2022 21:02,HW1,1
D0746163,D1018631,"是
",5/30/2023 16:00,HW1,1
D0746163,D1018631,"是
",5/30/2023 17:32,HW1,1
D0746163,D1018631,"是
",5/30/2023 17:33,HW1,1
D0746163,D1018631,"是
",5/30/2023 17:33,HW1,1
D0746163,D1018631,"是
",5/30/2023 17:44,HW1,1
D0746163,D1018631,"是
",5/30/2023 17:47,HW1,1
D0746163,D1018631,是,9/26/2022 15:45,HW1,1
D0746163,D1018631,是,9/26/2022 17:36,HW1,1
D0746163,D1018631,是,9/27/2022 21:02,HW1,1
D0746163,D1018631,是,5/30/2023 16:00,HW1,1
D0746163,D1018631,是,5/30/2023 17:32,HW1,1
D0746163,D1018631,是,5/30/2023 17:33,HW1,1
D0746163,D1018631,是,5/30/2023 17:33,HW1,1
D0746163,D1018631,是,5/30/2023 17:44,HW1,1
D0746163,D1018631,是,5/30/2023 17:47,HW1,1
D0746163,D1018631,是,9/26/2022 15:45,HW1,1
D0746163,D1018631,是,9/26/2022 17:36,HW1,1
D0746163,D1018631,是,9/27/2022 21:02,HW1,1
D0746163,D1018631,是,5/30/2023 16:00,HW1,1
D0746163,D1018631,是,5/30/2023 17:32,HW1,1
D0746163,D1018631,是,5/30/2023 17:33,HW1,1
D0746163,D1018631,是,5/30/2023 17:33,HW1,1
D0746163,D1018631,是,5/30/2023 17:44,HW1,1
D0746163,D1018631,是,5/30/2023 17:47,HW1,1
D0746163,D1018631,是,9/26/2022 15:45,HW1,1
D0746163,D1018631,是,9/26/2022 17:36,HW1,1
D0746163,D1018631,是,9/27/2022 21:02,HW1,1
D0746163,D1018631,是,5/30/2023 16:00,HW1,1
D0746163,D1018631,是,5/30/2023 17:32,HW1,1
D0746163,D1018631,是,5/30/2023 17:33,HW1,1
D0746163,D1018631,是,5/30/2023 17:33,HW1,1
D0746163,D1018631,是,5/30/2023 17:44,HW1,1
D0746163,D1018631,是,5/30/2023 17:47,HW1,1
D0746163,D1018631,沒辦法執行喔,9/26/2022 15:45,HW1,1
D0746163,D1018631,沒辦法執行喔,9/26/2022 17:36,HW1,1
D0746163,D1018631,沒辦法執行喔,9/27/2022 21:02,HW1,1
D0746163,D1018631,沒辦法執行喔,5/30/2023 16:00,HW1,1
D0746163,D1018631,沒辦法執行喔,5/30/2023 17:32,HW1,1
D0746163,D1018631,沒辦法執行喔,5/30/2023 17:33,HW1,1
D0746163,D1018631,沒辦法執行喔,5/30/2023 17:33,HW1,1
D0746163,D1018631,沒辦法執行喔,5/30/2023 17:44,HW1,1
D0746163,D1018631,沒辦法執行喔,5/30/2023 17:47,HW1,1
D0751292,D1018631,"沒有印到!""""",9/26/2022 15:45,HW1,1
D0751292,D1018631,"沒有印到!""""",9/27/2022 10:27,HW1,1
D0751292,D1018631,"沒有印到!""""",9/27/2022 10:30,HW1,1
D0751292,D1018631,"沒有印到!""""",9/29/2022 14:17,HW1,1
D0751292,D1018631,"沒有印到!""""",9/29/2022 14:30,HW1,1
D0751292,D1018631,"排版不太整齊喔
",9/26/2022 15:45,HW1,1
D0751292,D1018631,"排版不太整齊喔
",9/27/2022 10:27,HW1,1
D0751292,D1018631,"排版不太整齊喔
",9/27/2022 10:30,HW1,1
D0751292,D1018631,"排版不太整齊喔
",9/29/2022 14:17,HW1,1
D0751292,D1018631,"排版不太整齊喔
",9/29/2022 14:30,HW1,1
D0751292,D1018631,是,9/26/2022 15:45,HW1,1
D0751292,D1018631,是,9/27/2022 10:27,HW1,1
D0751292,D1018631,是,9/27/2022 10:30,HW1,1
D0751292,D1018631,是,9/29/2022 14:17,HW1,1
D0751292,D1018631,是,9/29/2022 14:30,HW1,1
D0751292,D1018631,是,9/26/2022 15:45,HW1,1
D0751292,D1018631,是,9/27/2022 10:27,HW1,1
D0751292,D1018631,是,9/27/2022 10:30,HW1,1
D0751292,D1018631,是,9/29/2022 14:17,HW1,1
D0751292,D1018631,是,9/29/2022 14:30,HW1,1
D0751292,D1018631,是,9/26/2022 15:45,HW1,1
D0751292,D1018631,是,9/27/2022 10:27,HW1,1
D0751292,D1018631,是,9/27/2022 10:30,HW1,1
D0751292,D1018631,是,9/29/2022 14:17,HW1,1
D0751292,D1018631,是,9/29/2022 14:30,HW1,1
D0751292,D1018631,沒有寫JavaDoc,9/26/2022 15:45,HW1,1
D0751292,D1018631,沒有寫JavaDoc,9/27/2022 10:27,HW1,1
D0751292,D1018631,沒有寫JavaDoc,9/27/2022 10:30,HW1,1
D0751292,D1018631,沒有寫JavaDoc,9/29/2022 14:17,HW1,1
D0751292,D1018631,沒有寫JavaDoc,9/29/2022 14:30,HW1,1
D0785683,D1018631,是,9/26/2022 15:45,HW1,1
D0785683,D1018631,是,9/26/2022 18:04,HW1,1
D0785683,D1018631,是,9/28/2022 23:29,HW1,1
D0785683,D1018631,是,9/26/2022 15:45,HW1,1
D0785683,D1018631,是,9/26/2022 18:04,HW1,1
D0785683,D1018631,是,9/28/2022 23:29,HW1,1
D0785683,D1018631,是,9/26/2022 15:45,HW1,1
D0785683,D1018631,是,9/26/2022 18:04,HW1,1
D0785683,D1018631,是,9/28/2022 23:29,HW1,1
D0785683,D1018631,是,9/26/2022 15:45,HW1,1
D0785683,D1018631,是,9/26/2022 18:04,HW1,1
D0785683,D1018631,是,9/28/2022 23:29,HW1,1
D0785683,D1018631,是,9/26/2022 15:45,HW1,1
D0785683,D1018631,是,9/26/2022 18:04,HW1,1
D0785683,D1018631,是,9/28/2022 23:29,HW1,1
D0785683,D1018631,沒有寫JavaDoc,9/26/2022 15:45,HW1,1
D0785683,D1018631,沒有寫JavaDoc,9/26/2022 18:04,HW1,1
D0785683,D1018631,沒有寫JavaDoc,9/28/2022 23:29,HW1,1
D1051121,D1051666,是,9/26/2022 15:45,HW1,1
D1051121,D1051666,是,9/26/2022 17:36,HW1,1
D1051121,D1051666,整齊，但縮排有誤,9/26/2022 15:45,HW1,1
D1051121,D1051666,整齊，但縮排有誤,9/26/2022 17:36,HW1,1
D1051121,D1051666,是,9/26/2022 15:45,HW1,1
D1051121,D1051666,是,9/26/2022 17:36,HW1,1
D1051121,D1051666,是,9/26/2022 15:45,HW1,1
D1051121,D1051666,是,9/26/2022 17:36,HW1,1
D1051121,D1051666,是,9/26/2022 15:45,HW1,1
D1051121,D1051666,是,9/26/2022 17:36,HW1,1
D1051121,D1051666,沒java document,9/26/2022 15:45,HW1,1
D1051121,D1051666,沒java document,9/26/2022 17:36,HW1,1
D1051959,D0843601,有阿,9/26/2022 15:45,HW1,1
D1051959,D0843601,有阿,9/26/2022 17:27,HW1,1
D1051959,D0843601,有阿,9/27/2022 19:23,HW1,1
D1051959,D0843601,跟我家一樣整齊,9/26/2022 15:45,HW1,1
D1051959,D0843601,跟我家一樣整齊,9/26/2022 17:27,HW1,1
D1051959,D0843601,跟我家一樣整齊,9/27/2022 19:23,HW1,1
D1051959,D0843601,有的,9/26/2022 15:45,HW1,1
D1051959,D0843601,有的,9/26/2022 17:27,HW1,1
D1051959,D0843601,有的,9/27/2022 19:23,HW1,1
D1051959,D0843601,完美,9/26/2022 15:45,HW1,1
D1051959,D0843601,完美,9/26/2022 17:27,HW1,1
D1051959,D0843601,完美,9/27/2022 19:23,HW1,1
D1051959,D0843601,太強了,9/26/2022 15:45,HW1,1
D1051959,D0843601,太強了,9/26/2022 17:27,HW1,1
D1051959,D0843601,太強了,9/27/2022 19:23,HW1,1
D1051959,D0843601,沒有JavaDoc，太壞了吧,9/26/2022 15:45,HW1,1
D1051959,D0843601,沒有JavaDoc，太壞了吧,9/26/2022 17:27,HW1,1
D1051959,D0843601,沒有JavaDoc，太壞了吧,9/27/2022 19:23,HW1,1
D1072770,D0843601,印不出來喔，System.out.println的S要大寫,9/26/2022 15:45,HW1,1
D1072770,D0843601,印不出來喔，System.out.println的S要大寫,9/26/2022 17:29,HW1,1
D1072770,D0843601,跟我家一樣整齊,9/26/2022 15:45,HW1,1
D1072770,D0843601,跟我家一樣整齊,9/26/2022 17:29,HW1,1
D1072770,D0843601,有的,9/26/2022 15:45,HW1,1
D1072770,D0843601,有的,9/26/2022 17:29,HW1,1
D1072770,D0843601,有的,9/26/2022 15:45,HW1,1
D1072770,D0843601,有的,9/26/2022 17:29,HW1,1
D1072770,D0843601,有的,9/26/2022 15:45,HW1,1
D1072770,D0843601,有的,9/26/2022 17:29,HW1,1
D1072770,D0843601,居然有寫,9/26/2022 15:45,HW1,1
D1072770,D0843601,居然有寫,9/26/2022 17:29,HW1,1
D1018600,D1051062,讚,9/26/2022 15:45,HW1,1
D1018600,D1051062,讚,9/26/2022 17:33,HW1,1
D1018600,D1051062,讚,9/28/2022 0:15,HW1,1
D1018600,D1051062,整齊,9/26/2022 15:45,HW1,1
D1018600,D1051062,整齊,9/26/2022 17:33,HW1,1
D1018600,D1051062,整齊,9/28/2022 0:15,HW1,1
D1018600,D1051062,ok,9/26/2022 15:45,HW1,1
D1018600,D1051062,ok,9/26/2022 17:33,HW1,1
D1018600,D1051062,ok,9/28/2022 0:15,HW1,1
D1018600,D1051062,ok,9/26/2022 15:45,HW1,1
D1018600,D1051062,ok,9/26/2022 17:33,HW1,1
D1018600,D1051062,ok,9/28/2022 0:15,HW1,1
D1018600,D1051062,ok,9/26/2022 15:45,HW1,1
D1018600,D1051062,ok,9/26/2022 17:33,HW1,1
D1018600,D1051062,ok,9/28/2022 0:15,HW1,1
D1018600,D1051062,沒有,9/26/2022 15:45,HW1,1
D1018600,D1051062,沒有,9/26/2022 17:33,HW1,1
D1018600,D1051062,沒有,9/28/2022 0:15,HW1,1
D1073027,D0843601,太神啦,9/26/2022 15:45,HW1,1
D1073027,D0843601,太神啦,9/27/2022 11:19,HW1,1
D1073027,D0843601,太神啦,9/27/2022 11:48,HW1,1
D1073027,D0843601,太神啦,9/30/2022 18:53,HW1,1
D1073027,D0843601,太神啦,9/30/2022 19:41,HW1,1
D1073027,D0843601,太整齊了吧,9/26/2022 15:45,HW1,1
D1073027,D0843601,太整齊了吧,9/27/2022 11:19,HW1,1
D1073027,D0843601,太整齊了吧,9/27/2022 11:48,HW1,1
D1073027,D0843601,太整齊了吧,9/30/2022 18:53,HW1,1
D1073027,D0843601,太整齊了吧,9/30/2022 19:41,HW1,1
D1073027,D0843601,有的,9/26/2022 15:45,HW1,1
D1073027,D0843601,有的,9/27/2022 11:19,HW1,1
D1073027,D0843601,有的,9/27/2022 11:48,HW1,1
D1073027,D0843601,有的,9/30/2022 18:53,HW1,1
D1073027,D0843601,有的,9/30/2022 19:41,HW1,1
D1073027,D0843601,有的，太棒了!,9/26/2022 15:45,HW1,1
D1073027,D0843601,有的，太棒了!,9/27/2022 11:19,HW1,1
D1073027,D0843601,有的，太棒了!,9/27/2022 11:48,HW1,1
D1073027,D0843601,有的，太棒了!,9/30/2022 18:53,HW1,1
D1073027,D0843601,有的，太棒了!,9/30/2022 19:41,HW1,1
D1073027,D0843601,有，太強了!,9/26/2022 15:45,HW1,1
D1073027,D0843601,有，太強了!,9/27/2022 11:19,HW1,1
D1073027,D0843601,有，太強了!,9/27/2022 11:48,HW1,1
D1073027,D0843601,有，太強了!,9/30/2022 18:53,HW1,1
D1073027,D0843601,有，太強了!,9/30/2022 19:41,HW1,1
D1073027,D0843601,JavaDoc打完要句點，跟你被句點一樣.,9/26/2022 15:45,HW1,1
D1073027,D0843601,JavaDoc打完要句點，跟你被句點一樣.,9/27/2022 11:19,HW1,1
D1073027,D0843601,JavaDoc打完要句點，跟你被句點一樣.,9/27/2022 11:48,HW1,1
D1073027,D0843601,JavaDoc打完要句點，跟你被句點一樣.,9/30/2022 18:53,HW1,1
D1073027,D0843601,JavaDoc打完要句點，跟你被句點一樣.,9/30/2022 19:41,HW1,1
D1018627,D1051062,是,9/26/2022 15:45,HW1,1
D1018627,D1051062,是,9/26/2022 17:21,HW1,1
D1018627,D1051062,是,9/28/2022 17:13,HW1,1
D1018627,D1051062,讚,9/26/2022 15:45,HW1,1
D1018627,D1051062,讚,9/26/2022 17:21,HW1,1
D1018627,D1051062,讚,9/28/2022 17:13,HW1,1
D1018627,D1051062,ok,9/26/2022 15:45,HW1,1
D1018627,D1051062,ok,9/26/2022 17:21,HW1,1
D1018627,D1051062,ok,9/28/2022 17:13,HW1,1
D1018627,D1051062,ok,9/26/2022 15:45,HW1,1
D1018627,D1051062,ok,9/26/2022 17:21,HW1,1
D1018627,D1051062,ok,9/28/2022 17:13,HW1,1
D1018627,D1051062,ok,9/26/2022 15:45,HW1,1
D1018627,D1051062,ok,9/26/2022 17:21,HW1,1
D1018627,D1051062,ok,9/28/2022 17:13,HW1,1
D1018627,D1051062,沒有 記得加喔~~,9/26/2022 15:45,HW1,1
D1018627,D1051062,沒有 記得加喔~~,9/26/2022 17:21,HW1,1
D1018627,D1051062,沒有 記得加喔~~,9/28/2022 17:13,HW1,1
D1018631,D1051062,讚,9/26/2022 15:45,HW1,1
D1018631,D1051062,讚,9/26/2022 17:31,HW1,1
D1018631,D1051062,讚,9/28/2022 15:19,HW1,1
D1018631,D1051062,是,9/26/2022 15:45,HW1,1
D1018631,D1051062,是,9/26/2022 17:31,HW1,1
D1018631,D1051062,是,9/28/2022 15:19,HW1,1
D1018631,D1051062,ok,9/26/2022 15:45,HW1,1
D1018631,D1051062,ok,9/26/2022 17:31,HW1,1
D1018631,D1051062,ok,9/28/2022 15:19,HW1,1
D1018631,D1051062,ok,9/26/2022 15:45,HW1,1
D1018631,D1051062,ok,9/26/2022 17:31,HW1,1
D1018631,D1051062,ok,9/28/2022 15:19,HW1,1
D1018631,D1051062,ok,9/26/2022 15:45,HW1,1
D1018631,D1051062,ok,9/26/2022 17:31,HW1,1
D1018631,D1051062,ok,9/28/2022 15:19,HW1,1
D1018631,D1051062,沒有 記得加喔~~,9/26/2022 15:45,HW1,1
D1018631,D1051062,沒有 記得加喔~~,9/26/2022 17:31,HW1,1
D1018631,D1051062,沒有 記得加喔~~,9/28/2022 15:19,HW1,1
D1051458,D1051827,有達成要求,9/26/2022 15:45,HW1,1
D1051458,D1051827,有達成要求,9/26/2022 17:31,HW1,1
D1051458,D1051827,大致上沒有問題,9/26/2022 15:45,HW1,1
D1051458,D1051827,大致上沒有問題,9/26/2022 17:31,HW1,1
D1051458,D1051827,無變數,9/26/2022 15:45,HW1,1
D1051458,D1051827,無變數,9/26/2022 17:31,HW1,1
D1051458,D1051827,無類別,9/26/2022 15:45,HW1,1
D1051458,D1051827,無類別,9/26/2022 17:31,HW1,1
